"code","iso","country","RMS.ind.1995","RMS.ind.1996","RMS.ind.1997","RMS.ind.1998","RMS.ind.1999","RMS.ind.2000","RMS.ind.2001","RMS.ind.2002","RMS.ind.2003","RMS.ind.2004","RMS.ind.2005","RMS.ind.2006","RMS.ind.2007","RMS.ind.2008","RMS.ind.2009","RMS.ind.2010","RMS.ind.2011","RMS.ind.2012","RMS.ind.2013","RMS.ind.2014","RMS.ind.2015","RMS.ind.2016","RMS.ind.2017","RMS.ind.2018","RMS.ind.2019","RMS.ind.2020","RMS.ind.2021","RMS.ind.2022"
250,"FRA","France",15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225,15.2827410977225
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277,12.7962779004277
270,"GMB","Gambia",7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283,7.27998282170283
268,"GEO","Georgia",9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562,9.5695148864562
276,"DEU","Germany",41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939,41.2794846855939
288,"GHA","Ghana",10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088,10.3499551794088
300,"GRC","Greece",34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871,34.4563102444871
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585,14.5765511956585
320,"GTM","Guatemala",13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526,13.6537703998526
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233,11.2827589145233
624,"GNB","Guinea-Bissau",5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942,5.70747231393942
328,"GUY","Guyana",10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874,10.4722017458874
332,"HTI","Haiti",13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748,13.8491183564748
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694,10.8345449677694
344,"HKG","Hong Kong",17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341,17.1186233852341
348,"HUN","Hungary",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
352,"ISL","Iceland",22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982,22.8988295996982
356,"IND","India",11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912,11.5053269154912
360,"IDN","Indonesia",5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965,5.58238971502965
364,"IRN","Iran",5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955,5.90203358978955
368,"IRQ","Iraq",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
372,"IRL","Ireland",13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703,13.1361409333703
833,"IMN","Isle of Man",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
376,"ISR","Israel",45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912,45.8253132864912
380,"ITA","Italy",34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496,34.1801159156496
388,"JAM","Jamaica",14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898,14.190057862898
392,"JPN","Japan",27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601,27.0678285409601
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
398,"KAZ","Kazakhstan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
404,"KEN","Kenya",3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069,3.9043431735069
296,"KIR","Kiribati",3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725,3.85281483739725
689,"XKX","Kosovo",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
414,"KWT","Kuwait",18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377,18.5507268570377
417,"KGZ","Kyrgyzstan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
418,"LAO","Laos",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
428,"LVA","Latvia",15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746,15.5268386388746
422,"LBN","Lebanon",16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725,16.0654741344725
426,"LSO","Lesotho",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
430,"LBR","Liberia",13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253,13.1835847260253
434,"LBY","Libya",13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841,13.7985006597841
438,"LIE","Liechtenstein",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
440,"LTU","Lithuania",18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134,18.990729910134
442,"LUX","Luxembourg",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147,8.72809591621147
454,"MWI","Malawi",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
458,"MYS","Malaysia",6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991,6.29008315574991
462,"MDV","Maldives",99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998
466,"MLI","Mali",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
470,"MLT","Malta",99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998
584,"MHL","Marshall Islands",7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435,7.60194325444435
478,"MRT","Mauritania",3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288,3.65015511514288
480,"MUS","Mauritius",28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397,28.548680768397
484,"MEX","Mexico",11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824,11.6089524649824
583,"FSM","Micronesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
498,"MDA","Moldova",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
499,"MNE","Montenegro",19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696,19.7390046811696
504,"MAR","Morocco",11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655,11.555506097655
508,"MOZ","Mozambique",15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616,15.3149061011616
104,"MMR","Myanmar",7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911,7.55289146350911
516,"NAM","Namibia",6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742,6.24269780134742
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
